"gene","nint","nsig","z","npos","nneg","posfrac","enriched","canonical","oncogenes","tsgenes","role","type"
"DDX54",307,55,4.11149422965747,36,19,0.654545454545455,0,0,0,0,"unknown","WCT"
"DDX55",149,23,2.23102707199455,4,19,0.173913043478261,0,0,0,0,"unknown","WCT"
"DDX6",443,11,-0.616564168861758,7,4,0.636363636363636,0,1,1,0,"OG","WCT"
"DDX60L",12,0,-0.598912057128518,0,0,NA,0,0,0,0,"unknown","WCT"
"DEFB115",2,1,2.7,1,0,1,0,0,0,0,"unknown","WCT"
"DEK",141,6,-0.154339445350095,4,2,0.666666666666667,0,1,1,0,"OG","WCT"
"DENND4B",6,0,-0.495664018648984,0,0,NA,0,0,0,0,"unknown","WCT"
"DEPDC5",57,3,0.253102244401016,0,3,0,0,0,0,0,"unknown","WCT"
"DERL1",421,23,0.126408669718833,13,10,0.565217391304348,0,0,0,0,"unknown","WCT"
"DGAT2L6",38,3,0.711007675692476,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"DGCR8",250,9,-0.330243864111351,4,5,0.444444444444444,0,1,1,0,"OG","WCT"
"DGKA",11,0,-0.7829946160226,0,0,NA,0,0,0,0,"unknown","WCT"
"DGKB",2,0,-0.312909072914302,0,0,NA,0,0,0,0,"unknown","WCT"
"DGKE",53,4,0.876821679859094,3,1,0.75,0,0,0,0,"unknown","WCT"
"DGKI",6,0,-0.505986484492146,0,0,NA,0,0,0,0,"unknown","WCT"
"DHX15",468,19,-0.159172403279028,2,17,0.105263157894737,0,0,0,0,"unknown","WCT"
"DHX16",220,7,-0.528242005984153,2,5,0.285714285714286,0,0,0,0,"unknown","WCT"
"DHX30",451,19,-0.203497554370058,9,10,0.473684210526316,0,0,0,0,"unknown","WCT"
"DHX35",51,1,-0.659859946345601,1,0,1,0,0,0,0,"unknown","WCT"
"DHX36",189,4,-0.658131026927462,1,3,0.25,0,0,0,0,"unknown","WCT"
"DHX58",25,2,0.584921842824105,1,1,0.5,0,0,0,0,"unknown","WCT"
"DHX9",549,32,0.271749839069154,12,20,0.375,0,0,0,0,"unknown","WCT"
"DIAPH1",163,14,1.00601836762675,3,11,0.214285714285714,0,0,0,0,"unknown","WCT"
"DIAPH2",47,3,0.376219195654293,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"DICER1",193,27,2.7640806334291,13,14,0.481481481481481,0,1,0,1,"TSG","WCT"
"DIP2C",13,0,-0.789636413194761,0,0,NA,0,0,0,0,"unknown","WCT"
"DIS3",154,19,1.77134104930376,7,12,0.368421052631579,0,0,0,0,"unknown","WCT"
"DIS3L2",43,1,-0.533461612501983,1,0,1,0,0,0,0,"unknown","WCT"
"DISP1",16,0,-0.729567922217194,0,0,NA,0,0,0,0,"unknown","WCT"
"DISP2",4,0,-0.405148216977697,0,0,NA,0,0,0,0,"unknown","WCT"
"DLC1",60,4,0.418224414372697,2,2,0.5,0,0,0,0,"unknown","WCT"
"DLEC1",3,0,-0.434248118673447,0,0,NA,0,0,0,0,"unknown","WCT"
"DLG2",90,12,2.01626858376514,9,3,0.75,0,0,0,0,"unknown","WCT"
"DLG3",142,7,-0.0224240636237801,2,5,0.285714285714286,0,0,0,0,"unknown","WCT"
"DLGAP5",60,1,-0.635560519543361,1,0,1,0,0,0,0,"unknown","WCT"
"DLK1",100,1,-1.07985639257977,1,0,1,0,0,0,0,"unknown","WCT"
"DLL1",42,2,-0.0516066163070375,2,0,1,0,0,0,0,"unknown","WCT"
"DMD",160,9,0.253111964378438,3,6,0.333333333333333,0,0,0,0,"unknown","WCT"
"DMXL1",49,1,-0.471702132973922,1,0,1,0,0,0,0,"unknown","WCT"
"DMXL2",44,2,-0.282685879646278,0,2,0,0,0,0,0,"unknown","WCT"
"DNAAF1",8,3,3.58400828165496,3,0,1,0,0,0,0,"unknown","WCT"
"DNAH1",16,2,1.32192544205175,0,2,0,0,0,0,0,"unknown","WCT"
"DNAH12",19,3,1.78645006328851,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"DNAH14",25,3,1.83061199285895,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"DNAH2",19,1,0.0357640848819297,1,0,1,0,0,0,0,"unknown","WCT"
"DNAH3",18,2,1.18589268629781,0,2,0,0,0,0,0,"unknown","WCT"
"DNAH7",20,1,0.11155327910112,1,0,1,0,0,0,0,"unknown","WCT"
"DNAH8",29,1,-0.191387337067152,1,0,1,0,0,0,0,"unknown","WCT"
"DNAH9",12,0,-0.679474557946508,0,0,NA,0,0,0,0,"unknown","WCT"
"DNAJB2",92,4,-0.186197784906428,4,0,1,0,0,0,0,"unknown","WCT"
"DNAJB9",179,19,1.65252146089837,7,12,0.368421052631579,0,0,0,0,"unknown","WCT"
"DNAJC28",94,4,-0.0789850247425266,0,4,0,0,0,0,0,"unknown","WCT"
"DNER",6,0,-0.574456264653803,0,0,NA,0,0,0,0,"unknown","WCT"
"DNM2",357,28,1.2722818020628,16,12,0.571428571428571,0,1,0,1,"TSG","WCT"
"DNMBP",97,3,-0.519643345531576,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"DNMT1",228,14,0.328084503344581,8,6,0.571428571428571,0,1,1,0,"OG","WCT"
"DNMT3A",88,5,0.126160210501673,2,3,0.4,0,1,0,0,"unknown","WCT"
"DNMT3B",114,3,-0.52521872759899,0,3,0,0,0,0,0,"unknown","WCT"
"DOCK2",69,2,-0.694661756471195,1,1,0.5,0,0,0,0,"unknown","WCT"
"DOCK4",127,3,-0.45521432082174,3,0,1,0,0,0,0,"unknown","WCT"
"DOCK8",104,6,0.358553617188225,2,4,0.333333333333333,0,0,0,0,"unknown","WCT"
"DOK6",30,4,2.04831451283915,1,3,0.25,0,0,0,0,"unknown","WCT"
"DOT1L",590,65,1.51331101025512,57,8,0.876923076923077,0,0,0,0,"unknown","WCT"
"DPP6",24,0,-0.821219338477049,0,0,NA,0,0,0,0,"unknown","WCT"
"DPP7",34,1,-0.313800929616002,0,1,0,0,0,0,0,"unknown","WCT"
"DPPA4",127,1,-1.19189559096999,1,0,1,0,0,0,0,"unknown","WCT"
"DPY19L3",20,2,1.1320764276852,2,0,1,0,0,0,0,"unknown","WCT"
"DPYD",17,1,0.202227553815355,0,1,0,0,0,0,0,"unknown","WCT"
"DPYS",15,0,-0.787351115138395,0,0,NA,0,0,0,0,"unknown","WCT"
"DRD3",42,3,0.518180328610591,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"DRD5",19,4,2.05439195768224,1,3,0.25,0,0,0,0,"unknown","WCT"
"DROSHA",107,2,-0.8149823676947,2,0,1,0,1,0,1,"TSG","WCT"
"DSC1",100,3,-0.548776672871352,3,0,1,0,0,0,0,"unknown","WCT"
"DSC3",99,2,-0.780994214234735,2,0,1,0,0,0,0,"unknown","WCT"
"DSE",26,3,1.06637019336832,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"DSEL",2,0,-0.272976425781161,0,0,NA,0,0,0,0,"unknown","WCT"
"DSG1",153,11,0.668461266638736,2,9,0.181818181818182,0,0,0,0,"unknown","WCT"
"DSG4",108,7,0.257141144024576,2,5,0.285714285714286,0,0,0,0,"unknown","WCT"
"DSP",325,11,-0.514133740455666,8,3,0.727272727272727,0,0,0,0,"unknown","WCT"
"DSPP",9,0,-0.696630546019236,0,0,NA,0,0,0,0,"unknown","WCT"
"DST",208,12,0.176934875025521,6,6,0.5,0,0,0,0,"unknown","WCT"
"DTL",154,8,-0.113238608247693,8,0,1,0,0,0,0,"unknown","WCT"
"DTNA",122,5,-0.294132897208122,4,1,0.8,0,0,0,0,"unknown","WCT"
"DTWD2",23,1,0,1,0,1,0,0,0,0,"unknown","WCT"
"DTX1",68,5,0.496691091584557,4,1,0.8,0,0,0,0,"unknown","WCT"
"DTX4",67,11,2.18322741222286,4,7,0.363636363636364,0,0,0,0,"unknown","WCT"
"DUSP16",217,27,1.77552163818091,9,18,0.333333333333333,0,0,0,0,"unknown","WCT"
"DUSP2",65,2,-0.438329743445411,0,2,0,0,0,0,0,"unknown","WCT"
"DUSP7",71,1,-0.890031597099269,1,0,1,0,0,0,0,"unknown","WCT"
"DUSP9",92,1,-0.851103600228405,0,1,0,0,0,0,0,"unknown","WCT"
"DYNC1I1",141,5,-0.387445121942525,3,2,0.6,0,0,0,0,"unknown","WCT"
"DYNLL1",439,54,2.05970676127805,17,37,0.314814814814815,0,0,0,0,"unknown","WCT"
"DYRK1A",312,36,1.44623675785744,12,24,0.333333333333333,0,0,0,0,"unknown","WCT"
"DYSF",65,6,1.05242115393242,5,1,0.833333333333333,0,0,0,0,"unknown","WCT"
"E2F2",28,0,-0.811020173509378,0,0,NA,0,0,0,0,"unknown","WCT"
"E2F3",52,6,1.27316502567935,2,4,0.333333333333333,0,0,0,0,"unknown","WCT"
"EAF2",76,3,-0.238136476039204,3,0,1,0,0,0,0,"unknown","WCT"
"EBF1",15,0,-0.751105934997652,0,0,NA,0,1,0,1,"TSG","WCT"
"ECT2",747,28,-0.165540576008302,16,12,0.571428571428571,0,0,0,0,"unknown","WCT"
"ECT2L",24,0,-0.848650120601942,0,0,NA,0,1,0,0,"unknown","WCT"
"EDAR",60,5,0.881638601811321,4,1,0.8,0,0,0,0,"unknown","WCT"
"EDC4",150,10,0.52856143164569,3,7,0.3,0,0,0,0,"unknown","WCT"
"EDEM1",191,8,-0.284500408896509,1,7,0.125,0,0,0,0,"unknown","WCT"
"EDNRB",55,6,1.46020722997225,1,5,0.166666666666667,0,0,0,0,"unknown","WCT"
"EED",576,118,3.08378872914557,56,62,0.474576271186441,0,1,0,1,"TSG","WCT"
"EEF1A1",598,48,0.8287109926807,28,20,0.583333333333333,0,0,0,0,"unknown","WCT"
"EEF1D",311,16,0.0766991835719015,1,15,0.0625,0,0,0,0,"unknown","WCT"
"EEF2",545,23,-0.228953039568643,15,8,0.652173913043478,0,0,0,0,"unknown","WCT"
"EEF2K",87,7,0.691872157814832,6,1,0.857142857142857,0,0,0,0,"unknown","WCT"
"EFHD1",62,1,-0.821926343358871,1,0,1,0,0,0,0,"unknown","WCT"
"EFHD2",99,7,0.347498720065234,3,4,0.428571428571429,0,0,0,0,"unknown","WCT"
"EFTUD2",1334,52,-0.174816194723715,36,16,0.692307692307692,0,0,0,0,"unknown","WCT"
"EGFR",1984,677,7.34902560126661,311,366,0.459379615952733,1,1,1,0,"OG","WCT"
"EGR1",38,2,0.0667676178281053,2,0,1,0,0,0,0,"unknown","WCT"
"EGR2",46,1,-0.695679979254305,0,1,0,0,0,0,0,"unknown","WCT"
"EGR3",13,0,-0.575122301126378,0,0,NA,0,0,0,0,"unknown","WCT"
"EI24",69,2,-0.547268932465241,1,1,0.5,0,0,0,0,"unknown","WCT"
"EIF1AX",138,52,8.05420230818526,47,5,0.903846153846154,1,1,1,0,"OG","WCT"
"EIF2AK1",27,1,-0.228265773075805,0,1,0,0,0,0,0,"unknown","WCT"
"EIF2AK3",159,7,-0.198473291614716,2,5,0.285714285714286,0,0,0,0,"unknown","WCT"
"EIF2AK4",72,4,0.148933105650986,3,1,0.75,0,0,0,0,"unknown","WCT"
"EIF2S2",331,9,-0.526477250175878,4,5,0.444444444444444,0,0,0,0,"unknown","WCT"
"EIF3A",387,17,-0.162586182198683,4,13,0.235294117647059,0,0,0,0,"unknown","WCT"
"EIF3E",313,21,0.433441325348795,15,6,0.714285714285714,0,1,0,1,"TSG","WCT"
"EIF3G",278,121,10.9703483232789,89,32,0.735537190082645,1,0,0,0,"unknown","WCT"
"EIF4A1",346,35,1.53244564952368,20,15,0.571428571428571,0,0,0,0,"unknown","WCT"
"EIF4A2",223,3,-0.725205040693297,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"EIF5A",242,22,0.894455119034503,4,18,0.181818181818182,0,0,0,0,"unknown","WCT"
"ELAVL1",1408,166,2.28928351883837,134,32,0.807228915662651,0,0,0,0,"unknown","WCT"
"ELAVL2",138,7,0.101077579514964,1,6,0.142857142857143,0,0,0,0,"unknown","WCT"
"ELAVL3",26,0,-0.984207066527819,0,0,NA,0,0,0,0,"unknown","WCT"
"ELAVL4",74,7,1.48367876582343,0,7,0,0,0,0,0,"unknown","WCT"
"ELF1",107,6,0.00355922861827015,5,1,0.833333333333333,0,0,0,0,"unknown","WCT"
"ELF3",53,11,3.78752638489249,1,10,0.0909090909090909,0,1,0,1,"TSG","WCT"
"ELF4",103,5,-0.133931159122044,1,4,0.2,0,1,0,0,"unknown","WCT"
"ELF5",43,2,0.258243769616649,2,0,1,0,0,0,0,"unknown","WCT"
"ELK4",59,2,-0.323121046263593,0,2,0,0,1,1,0,"OG","WCT"
"ELL",106,14,1.62492013603899,8,6,0.571428571428571,0,1,0,1,"TSG","WCT"
"ELMO1",58,0,-0.973118512067284,0,0,NA,0,0,0,0,"unknown","WCT"
"ELMO3",35,5,1.5997769325674,0,5,0,0,0,0,0,"unknown","WCT"
"ELN",46,1,-0.571059751386414,1,0,1,0,0,0,0,"unknown","WCT"
